track_uri,track_name,preview_url,track_id,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,genre,danceability,energy,key,loudness,mode,speechiness,acousticnesss,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
spotify:track:6iai8D40xiwuktWrxcInt1,down home,https://p.scdn.co/mp3-preview/9a134d9cc17e8c26f596f5efeb248f3f24f4c569?cid=400e13a0a7b044409077270c38d6b730,6iai8D40xiwuktWrxcInt1,69,spotify:artist:147nKr9upHZSSxqCzh9j7c,Jimmie Allen,62,"['black americana', 'contemporary country', 'country', 'country road']",down home,country,0.584,0.821,9,-3.628,1,0.0305,0.01,0.0,0.196,0.571,146.0,4,201733,I bet youre up there  makin new friends Im pretty sure youre lovin every minute If there is a golden pond full of fish I bet you already caught everything in it I bet youre makin everybody laugh with your jokes I know youre holdin nothin but the best kind of hope Shinin a light up there with a big old smile  yeah And meanwhile  Down home Oh  you know Mama is still cookin Them down home grits I promise Im workin With this guitar about as hard as I can I met a girl  bought a house  I put a nice little paymеnt Down home Is still where my hеart is This down home kid is just how you left him I still hate that youre gone I wish you were here But I hope Im making you proud Cause I know youre up there lookin down home There aint a day down here that goes by That I dont climb up in my F-150 On a backroad bumpin Charley Pride Yeah  every song keeps you right here with me I got a daughter now  I really wish youdve met And she is walkin now but I know you see every step I wear the number fifteen every chance I get So when youre lookin through the clouds  Daddy You can bet  That down home Oh  you know Mama is still cookin Them down home grits I promise Im workin With this guitar about as hard as I can I met a girl  bought a house  I put a nice little payment Down home Is still where my heart is This down home kid is just how you left him I still hate that youre gone I wish you were here But I hope Im makin you proud Cause I know youre up there lookin down home Oh  down home See Jimmie Allen LiveGet tickets as low as $72You might also like Daddy  dont you worry (Down home  oh no) Cause everything  everything  everything is good (Down home) Down home (Down home)  yeah And oh-oh  yeah  Down home Oh  you know Mama is still cookin Them down home grits I promise Im workin With this guitar about as hard as I can I met a girl  bought a house  I put a nice little payment Down home Is still where my heart is (Oh  down home) This down home kid is just how you left him (Oh yeah) I still hate that youre gone I wish you were here But I hope Im makin you proud Cause I know youre up there lookin down home Down home Down home  yeah  We still miss you We still miss you We miss you down hom
spotify:track:5QS8PNEWbqTEZyQ6e9ZbJf,Things A Man Oughta Know,https://p.scdn.co/mp3-preview/2a36e07154a0ca4d0f174058ca5875a098853e5c?cid=400e13a0a7b044409077270c38d6b730,5QS8PNEWbqTEZyQ6e9ZbJf,69,spotify:artist:6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,65,"['contemporary country', 'country', 'country pop']",Sayin' What I'm Thinkin',country,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,4,203373,I can hook a trailer on a two-inch hitch I can shoot a shotgun  I can catch a fish I can change a tire on the side of a road Yeah  I know a few things a man oughta know  How to know when it is love How to stay when it is tough How to know youre messin up a good thing And how to fix it fore it is too late And yeah  I know a boy Who gave up and got it wrong If you really love a woman  you dont let her go Yeah  I know a few things a man oughta know If I cant have it  I can do without I can hang a picture same as I can take it down And how to keep it hidden when a heart gets broke Yeah  I know a few things a man oughta know  How to know when it is love How to stay when it is tough How to know youre messin up a good thing And how to fix it fore it is too late And yeah  I know a boy Who gave up and got it wrong If you really love a woman  you dont let her go Yeah  I know a few things a man oughta know  I...  How to know when it is love How to stay when it is tough How to chase forever down a driveway How to never let it get there in the first place And yeah  I know a boy Who gave up and got it wrong If you really love a woman  you dont let her go Well  I know a few things a man oughta know Yeah  I know a few things a man oughta knowYou might also like
spotify:track:3j1xkzTW8owIphkWV51V9s,Like I Love Country Music,https://p.scdn.co/mp3-preview/a0ddfecf41fff38be7d1659bd0c6c54b08a2dbc4?cid=400e13a0a7b044409077270c38d6b730,3j1xkzTW8owIphkWV51V9s,69,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,74,"['black americana', 'contemporary country', 'country', 'country road']",Like I Love Country Music,country,0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,4,234341,"Let is get it  Girl  you gone and done it to me  hotter than a hoochie-coochie Got me like the first time I heard Alan Jackson ""Chattahoochee"" I was never the same again  Im a lifelong fan Yes  I am  Baby  I love you like I love country music You get me high as Willie  girl  you get me gone as Jones You turn me on as much as I turn on my radio Let is take our time  walk the line kinda like Johnny and June did  yeah  let is do this Baby  I love you like I love country music  Causе I could never live without ya or my favoritе songs about ya Top-to-bottom perfect  youre like Brooks & Dunn is debut album You got me feelin like Im a brand new man (Oh  Im a brand new man) Yes  I am  Baby  I love you like I love country music (Yeah  I love country music  oh)  You get me high as Willie  girl  you get me gone as Jones You turn me on as much as I turn on my radio Let is take our time  walk the line kinda like Johnny and June did  yeah  let is do this Baby  I love you like I love country music  Hit em with it  woo Play that fiddle See Kane Brown LiveGet tickets as low as $34You might also like If I was stranded on an island  only way I could survive is If I had you and that needle droppin on a vinyl  You get me high as Willie  girl  you get me gone as Jones You turn me on as much as I turn on my radio Let is take our time  walk the line kinda like Johnny and June did  yeah  let is do this Baby  I love you like I love country music Oh  baby  I love you like I love country music  Yeah  that is right  One  two  one  two  three  woo That is right Baby  I love you like I love country music Hit em agai"
spotify:track:4GyD3o5hWoyCuYpdlzZlRL,Doin' This,https://p.scdn.co/mp3-preview/d798756e3f10d1dfb7b70e07bdfd753472088102?cid=400e13a0a7b044409077270c38d6b730,4GyD3o5hWoyCuYpdlzZlRL,69,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,80,"['contemporary country', 'country']",Doin' This,country,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,4,254181,"Someone asked me once in an interview ""What was growing up like?"" ""Whered you go to school?"" ""And what would you do if you werent doin this?"" Id be drivin my first car  an old worn-out Dodge Tryin to make rent with a dead-end job  just makin due With tips in a jar  my guitar  and an old barstool  Id have a Friday night crowd in the palm of my hand Cup of brown liquor  couple buddies in a band Singin them same damn songs like I am now Id be feelin on fire on a hardwood stage Bright lights like lightning runnin through my veins At the Grand Ole Opry or a show in some no-name town Id still be doin this if I werent doin this Id still be the same guy they knew back in the day Who was burnin CD is just to give away Payin his dues If I wasnt doin this Five deep in a van  head full of steam Hot on the heels of my neon dreams maybe comin true Livin this life just like I was born to do  Id have a Friday night crowd in the palm of my hand Cup of brown liquor  couple buddies in a band Singin them same damn songs like I am now Id be feelin on fire on a hardwood stage Bright lights like lightning runnin through my veins At the Grand Ole Opry or a show in some no-name town Id still be doin this if I werent doin this  It aint about the fame It aint about the fortune It aint about the name It aint about the glory I guess Im sayin it is always been about  Id have a Friday night crowd in the palm of my hand Cup of brown liquor  couple buddies in a band Singin them same damn songs like I am now Id be feelin on fire on a hardwood stage Bright lights like lightning runnin through my veins At the Grand Ole Opry or a show in some no-name town Id still be doin this if I werent doin this See Luke Combs LiveGet tickets as low as $34You might also like Someone asked me once in an interview ""What was growing up like?"" ""Whered you go to school?"" ""And what would you do if you werent doin this?"""
spotify:track:3YaycOQk7PoQpl7YdvmWdX,No Hard Feelings,https://p.scdn.co/mp3-preview/cb6119791e4aa6320f6577fde2c971e81633e94f?cid=400e13a0a7b044409077270c38d6b730,3YaycOQk7PoQpl7YdvmWdX,69,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,Old Dominion,67,"['contemporary country', 'country', 'country road']","Time, Tequila & Therapy",country,0.636,0.866,4,-5.796,1,0.0553,0.243,5.42e-06,0.371,0.963,85.004,4,191360,I took a little time  tequila and therapy And threw it in a blender with ice I was more messed up than I cared to be Spent a whole lot of lonely nights I was mad at myself  pissed at the world It was hard to get up  but I put one foot In front of the other  kept on keepin on Going through the motions until There was no hard feelings And no bad vibes I can honestly say Im happy to see the happy back in your eyes You found somebody Who painted your grey skies blue Do I wish it was me? Hell yeah Am I all the way over thе pain? Not yet But the sun keeps coming up  baby And Im still breathing And thеre is no hard feelings  Well  I probably owe you an apology And some money for a new screen door Your dad is probably glad to be rid of me But that aint me anymore Hey  you love who you love And you lose who you thought was the one And you think that you might go crazy And never get out of the rut You get drunk  you hold on and let go of the grudge  till  There is no hard feelings And no bad vibes I can honestly say Im happy to see the happy back in your eyes You found somebody Who painted your grey skies blue But do I wish it was me? Hell yeah Am I all the way over the pain? Not yet But the sun keeps coming up  baby And Im still breathing And there is no hard feelings See Old Dominion LiveGet tickets as low as $44You might also like I was mad at myself  pissed at the world It was hard to get up  but I put one foot in In front of the other  kept on keeping on Going through the motions until  There was no hard feelings And no bad vibes I can honestly say Im happy to see a little happy back in your eyes You found somebody Who painted your grey skies blue  good for you But do I wish it was me? Hell yeah Am I all the way over the pain? Not yet But the sun keeps coming up  baby And Im still breathing And there is no hard feelings I got no hard feeling
spotify:track:5nWsaKPbHG8UpBqkaBJGrE,Beer With My Friends,https://p.scdn.co/mp3-preview/8108e6a8a0a9815e1f5de9ce7810b44733c2f625?cid=400e13a0a7b044409077270c38d6b730,5nWsaKPbHG8UpBqkaBJGrE,68,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,70,"['contemporary country', 'country', 'country road']",Beer With My Friends,country,0.627,0.926,9,-2.134,1,0.0479,0.103,0.0,0.29,0.713,109.992,4,180960,Right now  I really need a beer with my friends Pop a top or two and talk about way back when It is been too long  no matter how long it is been Right now  I really need a beer with my friends  Dont get me wrong  I try to keep my heart right I talk to Jesus just about every night I call my mama and my daddy least once a week To remember my roots and keep em planted deep Sometimes  I need to step away and get a different view There is really something to that honky-tonk attitude It pulls me out of that everyday sinkin sand But I feel better with a cold one in my hand Right now  I really need a beer with my friends Pop a top or two and talk about way back when With some folks that seen me through thick and thin Start seeing life through a rose-colored neon lens Were gonna get that old jukebox workin hard Before it is over  Ill know everybody in this bar It is been too long  no matter how long it is been Right now  I really need a beer with my friends  I got my brothers and my sisters all here with me In the glow of that ninety high-def TV After I work my poor fingers down to the bone Last thing I wanna do is go home and drink alone  Right now  I really need a beer with my friends Pop a top or two and talk about way back when With some folks that seen me through thick and thin Start seeing life through a rose-colored neon lens Were gonna get that old jukebox workin hard Before it is over  Ill know everybody in this bar It is been too long  no matter how long it is been Right now  I really need a beer with my friends Who knows where this little good time is gonna end Might shoot tequila or have us some juice and gin Tomorrow night  were gonna do it all over again Right now  I really need a beer with my friendsYou might also lik
spotify:track:1ZIKpMTRPqhwAoVXWY3tXI,Chasing After You (with Maren Morris),https://p.scdn.co/mp3-preview/eb3f1aaad64e6eb91f32dfea58789a02083e72b4?cid=400e13a0a7b044409077270c38d6b730,1ZIKpMTRPqhwAoVXWY3tXI,68,spotify:artist:7lDVEkjIURPMyUYwoQRrpw,Ryan Hurd,59,"['contemporary country', 'country', 'country pop', 'country road']",Chasing After You (with Maren Morris),country,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,4,207974,You come over when your wine is all gone Always catch me when Im not that strong Then you wind up staying all night long Aint nothin new Then I wake up with you on my chest You got a way of making me forget Girl  with you the answer is always yes Every time you call  But I know  yeah I know it is a matter of time Till you walk  till you walk back out of my life Leave me standing here lonely feeling like a fool Every time  every time you say were done You come back to the love you werе running from Dont know why  dont know why I let you but I do Guess I love chasing aftеr you Listen Wish I could quit you but it feels too good If I could turn it off  you know I would But somethin bout you makes me think we could Make it after all  But I know  yeah I know it is a matter of time Till you walk  till you walk back out of my life Leave me standing here lonely feeling like a fool Every time  every time you say were done You come back to the love you were running from Dont know why  dont know why I let you but I do Guess I love chasing after you  You come over when your wine is all gone Always catch me when Im not that strong Then you wind up staying all night long Aint nothin new  But I know  yeah I know it is a matter of time Till you walk  till you walk back out of my life Leave me standing here lonely feeling like a fool Yeah  every time  every time you say were done You come back to the love you were running from Dont know why  dont know why I let you but I do Guess I love chasing after you I love chasing after youYou might also like
spotify:track:1yRke3PmsyFrYlFZOAkABk,half of my hometown (feat. Kenny Chesney),https://p.scdn.co/mp3-preview/2ced0330be4a36b63a1e6648a46a630e899748ea?cid=400e13a0a7b044409077270c38d6b730,1yRke3PmsyFrYlFZOAkABk,67,spotify:artist:3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,69,"['contemporary country', 'country', 'pop']",kelsea,country,0.57,0.618,10,-4.966,1,0.0445,0.153,0.0,0.159,0.286,138.034,4,231832,"Half of my high school got too drunk Half of my high school fell in love with the girl next door In their daddy is Ford And half of my main street is mini skirts Half of my main street is dressed for church It could use some rain and a fresh coat of paint  Half of my hometown is still hangin around Still talkin about that one touchdown Theyre still wearin red and black ""Go Bobcats"" while the other half Of my hometown  they all got out Some went north  some went south Theyre still lookin for a feelin half of us aint found So stay or leave  part of me will always be Half of my hometown Half of our prom queens cut their hair Half of them think that it aint fair The quarterback moved away and never came back Half of my family is happy I left The other half worries Ill just forget Where I came from Same place where they came from  Half of my hometown is still hangin around Still talkin about that one touchdown Theyre still wearin red and black ""Go Bobcats"" while the other half Of my hometown  they all got out Some went north  some went south Theyre still lookin for a feelin half of us aint found So stay or leave  part of me will always be Half of my hometown  Mmm  half of my hometown (Oh)  Backroads raise us Highways  they take us Memories make us wanna go back You might also like To our hometown  settle down Talk about that one touchdown Raise some kids in red and black ""Go Bobcats"" while the other half Of our hometown was in the crowd They knew the words  they sang them loud And all I wanna do is make them proud Cause half of me will always be Knoxville  Tennessee My hometown  Oh My hometown My hometown"
spotify:track:6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,https://p.scdn.co/mp3-preview/77f1a044ccd3775baca6bbfd00f0f6e358ede99c?cid=400e13a0a7b044409077270c38d6b730,6F7UOC6fPWOkPqybOWBHSv,67,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,70,"['contemporary country', 'country', 'country dawn']",If I Was a Cowboy,country,0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,4,195013,Oh  ooh-ooh  oh  ooh-ooh Oh  ooh-ooh  oh  ooh-ooh  Riding off in the sunset  blue eyes under my Stetson A little lady on the front porch wishing my heart would start settling Big iron hips with the holsters Id be looking mighty fine on a poster Wanted by the law but the laws dont apply to me If I was a cowboy  Id be wild and free Rolling around these towns like tumbleweeds Id be a legend at loving and leaving Nipping on a whiskey and numbing up my feelings You thought the west was wild  but you aint saddled up with me If I was a cowboy  Id be the queen  Oh  ooh-ooh  oh  ooh-ooh  Sitting pretty on the prairie  baby  Im your Huckleberry  let me hold you This six gun sugar is got a hairpin trigger  like I told you And this dove never really gets lonesome I never begged  never borrowed  but I stole some Wanted by the law but the laws dont apply to me  baby  If I was a cowboy  Id be wild and free Rolling around these towns like tumbleweeds Id be a legend at loving and leaving Nipping on a whiskey and numbing up my feelings You thought the west was wild  but you aint saddled up with me If I was a cowboy  Id be the queen See Miranda Lambert LiveGet tickets as low as $61You might also like So mammas  if your daughters grow up To be cowboys  so what?  If I was a cowboy  Id be wild and free Rolling around these towns like tumbleweeds Id be a legend at loving and leaving Nipping on a whiskey and numbing up my feelings You thought the west was wild  but you aint saddled up with me If I was a cowboy  Id be the queen  Oh  ooh-ooh  Id be the queen Oh  ooh-ooh  oh  ooh-ooh Oh  ooh-ooh  oh  ooh-ooh
spotify:track:2DPqR0kuZVjrOF5oxIRYPy,Girl In Mine,https://p.scdn.co/mp3-preview/d0d171eebef5e34868f1fb8add2cc0c190bff5e4?cid=400e13a0a7b044409077270c38d6b730,2DPqR0kuZVjrOF5oxIRYPy,61,spotify:artist:4TshyQDihSYXSWqvclXl3I,Parmalee,60,"['contemporary country', 'country', 'country road', 'modern uplift']",Girl In Mine,country,0.459,0.682,8,-4.235,1,0.0464,0.167,0.0,0.11,0.887,201.831,4,155120,In my T-shirt  in my ride Runnin circles in my mind Couple billion in the world Baby  youre the only girl in mine  You took the single out of my life Now I cant wait to see you tonight In my CJ seat  messin with my rear view No  I dont feel like me  girl  if I aint got you In my T-shirt  in my ride Runnin circles in my mind Couple billion in the world Baby  youre the only girl In that picture in my pocket On my cell phone when I lock it It is all you  no lie Baby  youre the only girl in mine  (Youre the only girl in)  Nah  there aint nothin I want to myself If it is up to me  thered never be nobody else In that blue beach chair by my side in the sun Dont even wanna be there  girl  if you aint the one  In my T-shirt  in my ride Runnin circles in my mind Couple billion in the world Baby  youre the only girl In that picture in my pocket On my cell phone when I lock it It is all you  no lie Baby  youre the only girl You might also like In my head when Im dreamin In my Friday every weekend All my days  my nights Baby  youre the only girl in mine Yeah  youre the only girl in mine  You took the single  mm  out of my life Now  girl  youll always be the only one I wanna see  Up in my T-shirt  in my ride Runnin circles in my mind Couple billion in the world Baby  youre the only girl In that picture in my pocket On my cell phone when I lock it It is all you  no lie Baby  youre the only girl in mine  Youre the only girl in mine Yeah  youre the only girl in min
spotify:track:3HO30hRbkOLU6ZWERayfQO,Trouble With A Heartbreak,https://p.scdn.co/mp3-preview/0a71593f5365a725333bc8c6ec5f8b9372be801c?cid=400e13a0a7b044409077270c38d6b730,3HO30hRbkOLU6ZWERayfQO,66,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,73,"['contemporary country', 'country', 'country road']",GEORGIA,country,0.582,0.797,5,-4.926,1,0.0334,0.23,0.0,0.132,0.595,135.973,4,196027,"The trouble with a heartbreak (Heartbreak)  Dont let anybody tell ya it is gonna be easy (Cause it aint easy) Dont let anyone tell ya they know what it is like Mmh  when they say ""Get out on this town  meet somebody new  get lost in the crowd"" all I see is you Dont let anybody tell ya it is gonna be easy  And that is the trouble with a heartbreak  it is gonna hang around Leave you midnight breakin down  wonderin how Long that it is gonna take gettin over her It is a cant drown whiskey down kinda hurt Yeah  you can burn thеm four wheels up that road But there aint nowherе her memory can go That is the trouble with a heartbreak Yeah  that is the trouble with a heartbreak  a heartbreak  yeah (Heartbreak  heartbreak  heartbreak) Think about where she is  who she is drivin crazy (Drivin me crazy) Cant see a rearview sunset without thinkin bout us Girl  I still think about us  And that is the trouble with a heartbreak  it is gonna hang around Leave you midnight breakin down  wonderin how Long that it is gonna take gettin over her It is a cant drown whiskey down kinda hurt Yeah  you can burn them four wheels up that road But there aint nowhere her memory can go That is the trouble with a heartbreak Yeah  that is the trouble with a heartbreak  a heartbreak  yeah Oh  yeah That is the trouble with a heartbreak  Get out on this town  meet somebody new (Meet somebody  get out of this town) Get lost in the crowd  all I see is you  And that is the trouble with a heartbreak  it is gonna hang around Leave you midnight breakin down  wonderin how Long that it is gonna take gettin over her It is a cant drown whiskey down kinda hurt Yeah  you can burn them four wheels up that road But there aint nowhere her memory can go That is the trouble with a heartbreak Yeah  that is the trouble with a heartbreak  a heartbreak  yeah See Jason Aldean LiveGet tickets as low as $67You might also like Heartbreak  heartbreak  oh yeah That is the trouble with a heartbreak  oh yea"
spotify:track:4iXDn9pu5Q9sxv45vE8Lak,Famous Friends,https://p.scdn.co/mp3-preview/b62b1af57d3dcaac6063c710382683ac49ba320c?cid=400e13a0a7b044409077270c38d6b730,4iXDn9pu5Q9sxv45vE8Lak,66,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Chris Young,66,"['contemporary country', 'country', 'country road']",Famous Friends,country,0.533,0.855,6,-2.901,1,0.0356,0.0553,0.0,0.335,0.64,102.017,4,165569,My buddy Brandon holds the record For single-season touchdown throws And good ol Johnny  he is the life of every party It is like Cheers  they know him everywhere he goes  Ive got some famous friends youve probably never heard of But back in Rutherford County  our crowd is second to none You might not know em here in this big city were in But when I go back home  Ive got some famous friends Yeah  I do My buddy Jason  he is the sheriff Hell flash his lights  but lеt me go My boy Randy  he is a preachеr My girl Megan  she is been teacher of the year I swear for five years in a row  Ive got some famous friends youve probably never heard of But back in Hamilton County  our crowd is second to none You might not know em here in this big city were in But when I go back home  Ive got some famous friends Yeah  I do  I got friends in high places  on these small town roads Cause round here  it is all about the people that you know  And Ive got some famous friends youve probably never heard of But back in Davidson County  our crowd is second to none You might not know em here in this big city were in But when I go back home  Ive got some famous friends Yeah  I do  (Ooh) Yeah  I do Might not know em here in this big city were in But when I go back home  Ive got some famous friends  yeah Ive got some famous friends (Ive got some famous friends) YeahYou might also like
spotify:track:2s4arq5gE02rBGtGrn2PKj,Me Myself and Why,https://p.scdn.co/mp3-preview/9b6e0a9c75eaa767521751d76403ad249e5ced36?cid=400e13a0a7b044409077270c38d6b730,2s4arq5gE02rBGtGrn2PKj,66,spotify:artist:4TPT9nwjRvEV49q7f8p4fy,Alana Springsteen,52,"['contemporary country', 'country', 'country pop']",Me Myself and Why,country,0.538,0.832,4,-5.24,1,0.0549,0.0969,0.0,0.144,0.191,106.077,4,213067,"Every mile to my place felt like a million hours The ""miss you"" you left on my lips  it’s already gone sour I try not to cry  but dammit I want to Im mad at myself  why in the hell did I say that I love you? I dont know what I was thinking If I was thinking at all It was my car in your drive It is my fault  My head wont slow down This bedroom is a ghost town tonight There is no one else to blame for The long night Im in for when I close my eyes It is me myself and Why didnt I just let go? Why did I pick that phone up? Why did I let you kiss me? Shoulda just kept that door shut Why didnt I say hell no? Why did I let you hold me tight Tonight? It is me myself and Why  why  why I barely got through the door You say “you made it home yet” I walk in inside  wishing that I I never left it Im on a regret rollercoaster ride And it aint a good high No  it aint a good high  My head wont slow down This bedroom is a ghost town tonight There is no one else to blame for The long night Im in for when I close my eyes It is me myself and Why didnt I just let go? Why did I pick that phone up? Why did I let you kiss me? Shoulda just kept that door shut Why didnt I say hell no? Why did I let you hold me tight Tonight? It is me myself and why Me myself and why  why  why Oh You might also like My head wont slow down This bedroom is a ghost town tonight There is no one else to blame for The long night Im in for when I close my eyes It is me myself and Why didnt I just let go? Why did I pick that phone up? Why did I let you kiss me? Shoulda just kept that door shut Why didnt I say hell no? Why did I let you hold me tight Tonight? It is me myself and Why  why  why Oh It is me myself and Why  why  wh"
spotify:track:7ETfVO4Njvmf3oNPJy33zF,Note To Self,https://p.scdn.co/mp3-preview/b5336e41580bb304e042fad56a6f0a113cf9b7a6?cid=400e13a0a7b044409077270c38d6b730,7ETfVO4Njvmf3oNPJy33zF,66,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,Randy Houser,60,"['contemporary country', 'country', 'country road', 'modern country rock']",Note to Self,country,0.616,0.622,1,-6.493,1,0.0333,0.112,0.000812,0.112,0.187,84.978,4,195217,Note to self A truck only goes so far on half a tank That credit card aint money in the bank If it dont sound like a good idea it probably aint  Note to self You cant change a way she is gonna change her mind She might love you but she wont like you all the time Stead of taking her for granted take her somewhere nice Note to self Love aint diamond rings Bigger dont always mean better The grass aint always green Money dont grow on trees ever Cant make somebody bе made for ya God aint gonna do the praying for ya Whiskey is bеst left up there on a shelf  Note to self Some girls say goodbye and mean goodbye It dont mean that she dont hurt and she dont cry Youre gonna wish she woulda When she tells you she dont wanna fight Note to self  Love aint diamond rings Bigger dont always mean better The grass aint always green Money dont grow on trees ever Cant make somebody be made for ya God aint gonna do the praying for ya Whiskey is best left up there on a shelf Note to self You might also like I shoulda kept it in my pocket I shoulda known it from the start I shoulda read it every morning Shoulda wrote it on my heart  Love aint diamond rings Bigger dont always mean better The grass aint always green Money dont grow on trees ever Cant make somebody be made for ya God aint gonna do the praying for ya Whiskey is best left up there on a shelf Youre gonna have to find the answers somewhere else Note to self  Note to self A truck only goes so far on half a tan
spotify:track:4FdPnT2cFrpWCmWZd7GXc3,One Mississippi,https://p.scdn.co/mp3-preview/48b5bbaf64142bd98eff9c579abb3c01654e1479?cid=400e13a0a7b044409077270c38d6b730,4FdPnT2cFrpWCmWZd7GXc3,65,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,74,"['black americana', 'contemporary country', 'country', 'country road']",One Mississippi,country,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,4,213719,You and I Had this off and on so long Youve been here then youve been gone So many times And every night Yeah  Im always bumpin into you We do the same things we used to It is your place or it is mine so  Oh  oh  oh  oh  oh Well  I swear were through with the lonely drunk and déjà vu Oh  oh  oh  oh  oh Five minutes out of downtown Aint nothin but a countdown One Mississippi  two Mississippi  three shots of whiskey Are you on your way? Way tipsy  baby  come kiss me  I cant wait  I cant wait Mississippi  two Mississippi  three in the mornin Well be on our way So tipsy  cant stop kissin  I cant wait  I cant wait forever  Mm  every time Im at this bar  tap on the shoulder  turn around And baby  there you are And it is fire  youre like this Bourbon  hundred proof Yeah  they dont burn the way you do Yeah  were better in the dark so  Oh  oh  oh  oh  oh Well  I swear were through with the lonely drunk and déjà vu Oh  oh  oh  oh  oh Five minutes out of downtown Aint nothin but a countdown  One Mississippi  two Mississippi  three shots of whiskey Are you on your way? Way tipsy  baby  come kiss me  I cant wait  I cant wait Mississippi  two Mississippi  three in the mornin Well be on our way So tipsy  cant stop kissin  I cant wait  I cant wait forever See Kane Brown LiveGet tickets as low as $34You might also like Hey  Kinda like that Georgia wind Well be gone and back again But always wind up right back where we are Playin roulette with our hearts And blowin smoke rings in the dark  yeah  Oh  oh  oh  oh  oh Well  I swear were through with the lonely drunk and déjà vu Oh  oh  oh  oh  oh Five minutes out of downtown Aint nothin but a countdown  One Mississippi  two Mississippi  three shots of whiskey Are you on your way? Way tipsy  baby  come kiss me  I cant wait  I cant wait Mississippi  two Mississippi  three in the mornin Well be on our way So tipsy  cant stop kissin  I cant wait  I cant wait forever  Every time Im at this bar  tap on the shoulder  turn around And baby  there you are
spotify:track:3J5jotqUAjU479WhAiNkpU,Freedom Was A Highway,https://p.scdn.co/mp3-preview/1fdfe9869cf5aeac0d1e1a48b336ff5977cc2470?cid=400e13a0a7b044409077270c38d6b730,3J5jotqUAjU479WhAiNkpU,65,spotify:artist:147nKr9upHZSSxqCzh9j7c,Jimmie Allen,62,"['black americana', 'contemporary country', 'country', 'country road']",Bettie James,country,0.563,0.847,1,-4.493,1,0.0468,0.0891,0.0,0.121,0.666,96.06,4,212720,(Oh-oh  oh-oh  woo) (Oh-oh  oh-oh)  Sunset through a windshield  I can see it now Like a picture in a frame (Picture in a frame) (Oh-oh  oh-oh) Blue jeans and t-shirts  who we were We wore it like a name (Like a name) I wish I could go back to those days When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin But time was better wasted We were summer young and livin for a Friday And freedom was a highway (Oh-oh  oh-oh) Freedom was a highway (Oh-oh  oh-oh)  Barbwire on a fencepost with a crosswind On a road no one was on (No one was on) Yeah (Yeah  yeah  yeah  yeah) Five deep with our hands up Just singin along to a hip-hop song I wish I could rewind and replay  When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin But time was better wasted We were summer young and livin for a Friday And freedom was a highway Freedom was a highway You might also like When youre seventeen and drivin You dont think about the road runnin out No  no  no  no You just keep your eyes on that horizon Cause youre wrapped up in now (Ooh  ooh) Hey (Ooh  yeah) (Ooh  yeah  woo)   I wish I could go back to those days  When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin But time was better wasted We were summer young and livin for a Friday And freedom was a highway (Freedom was a highway) Freedom was a highway  baby (Oh  yeah)  And freedom was a highway (Freedom was a highway) Freedom was a highway (Oh-oh  oh-oh
